X, Y0
15.7750,0.0167
15.8000,0.0170
15.8250,0.0168
15.8500,0.0164
15.8750,0.0162
15.9000,0.0164
15.9250,0.0163
15.9500,0.0157
15.9750,0.0153
16.0000,0.0146
16.0250,0.0152
16.0500,0.0159
16.0750,0.0156
16.1000,0.0157
16.1250,0.0158
16.1500,0.0150
16.1750,0.0152
16.2000,0.0158
16.2250,0.0153
16.2500,0.0144
16.2750,0.0143
16.3000,0.0137
16.3250,0.0128
16.3500,0.0112
16.3750,0.0110
16.4000,0.0110
16.4250,0.0120
16.4500,0.0118
16.4750,0.0110
16.5000,0.0104
16.5250,0.0097
16.5500,0.0093
16.5750,0.0084
16.6000,0.0083
16.6250,0.0077
16.6500,0.0075
16.6750,0.0075
16.7000,0.0079
16.7250,0.0082
16.7500,0.0082
16.7750,0.0084
16.8000,0.0070
16.8250,0.0072
16.8500,0.0079
16.8750,0.0080
16.9000,0.0086
16.9250,0.0082
16.9500,0.0078
16.9750,0.0078
17.0000,0.0078
17.0250,0.0080
17.0500,0.0086
17.0750,0.0082
17.1000,0.0082
17.1250,0.0079
17.1500,0.0086
17.1750,0.0084
17.2000,0.0075
17.2250,0.0069
17.2500,0.0067
17.2750,0.0059
17.3000,0.0060
17.3250,0.0061
17.3500,0.0065
17.3750,0.0065
17.4000,0.0071
17.4250,0.0071
17.4500,0.0062
17.4750,0.0069
17.5000,0.0068
17.5250,0.0070
17.5500,0.0060
17.5750,0.0058
17.6000,0.0056
17.6250,0.0056
17.6500,0.0050
17.6750,0.0040
17.7000,0.0036
17.7250,0.0049
17.7500,0.0055
17.7750,0.0061
17.8000,0.0057
17.8250,0.0047
17.8500,0.0047
17.8750,0.0053
17.9000,0.0056
17.9250,0.0057
17.9500,0.0055
17.9750,0.0055
18.0000,0.0061
18.0250,0.0070
18.0500,0.0065
18.0750,0.0055
18.1000,0.0050
18.1250,0.0049
18.1500,0.0055
18.1750,0.0059
18.2000,0.0056
18.2250,0.0056
18.2500,0.0059
18.2750,0.0059
18.3000,0.0057
18.3250,0.0054
18.3500,0.0061
18.3750,0.0056
18.4000,0.0055
18.4250,0.0058
18.4500,0.0049
18.4750,0.0039
18.5000,0.0043
18.5250,0.0040
18.5500,0.0043
18.5750,0.0053
18.6000,0.0051
18.6250,0.0041
18.6500,0.0045
18.6750,0.0048
18.7000,0.0058
18.7250,0.0064
18.7500,0.0058
18.7750,0.0058
18.8000,0.0061
18.8250,0.0068
18.8500,0.0070
18.8750,0.0068
18.9000,0.0068
18.9250,0.0067
18.9500,0.0066
18.9750,0.0063
19.0000,0.0063
19.0250,0.0070
19.0500,0.0072
19.0750,0.0073
19.1000,0.0078
19.1250,0.0073
19.1500,0.0070
19.1750,0.0073
19.2000,0.0074
19.2250,0.0082
19.2500,0.0083
19.2750,0.0083
19.3000,0.0081
19.3250,0.0077
19.3500,0.0078
19.3750,0.0083
19.4000,0.0074
19.4250,0.0078
19.4500,0.0080
19.4750,0.0082
19.5000,0.0079
19.5250,0.0085
19.5500,0.0092
19.5750,0.0107
19.6000,0.0114
19.6250,0.0113
19.6500,0.0123
19.6750,0.0124
19.7000,0.0118
19.7250,0.0122
19.7500,0.0113
19.7750,0.0105
19.8000,0.0104
19.8250,0.0102
19.8500,0.0115
19.8750,0.0123
19.9000,0.0131
19.9250,0.0130
19.9500,0.0118
19.9750,0.0112
20.0000,0.0115
20.0250,0.0119
20.0500,0.0119
20.0750,0.0128
20.1000,0.0130
20.1250,0.0128
20.1500,0.0128
20.1750,0.0121
20.2000,0.0108
20.2250,0.0111
20.2500,0.0111
20.2750,0.0119
20.3000,0.0127
20.3250,0.0131
20.3500,0.0138
20.3750,0.0139
20.4000,0.0129
20.4250,0.0124
20.4500,0.0126
20.4750,0.0120
20.5000,0.0126
20.5250,0.0127
20.5500,0.0132
20.5750,0.0130
20.6000,0.0129
20.6250,0.0134
20.6500,0.0140
20.6750,0.0143
20.7000,0.0139
20.7250,0.0137
20.7500,0.0138
20.7750,0.0135
20.8000,0.0127
20.8250,0.0123
20.8500,0.0128
20.8750,0.0127
20.9000,0.0133
20.9250,0.0134
20.9500,0.0130
20.9750,0.0131
21.0000,0.0129
21.0250,0.0134
21.0500,0.0138
21.0750,0.0137
21.1000,0.0137
21.1250,0.0134
21.1500,0.0123
21.1750,0.0128
21.2000,0.0127
21.2250,0.0125
21.2500,0.0127
21.2750,0.0129
21.3000,0.0122
21.3250,0.0115
21.3500,0.0115
21.3750,0.0118
21.4000,0.0116
21.4250,0.0128
21.4500,0.0129
21.4750,0.0124
21.5000,0.0117
21.5250,0.0110
21.5500,0.0104
21.5750,0.0099
21.6000,0.0107
21.6250,0.0112
21.6500,0.0110
21.6750,0.0114
21.7000,0.0119
21.7250,0.0123
21.7500,0.0122
21.7750,0.0121
21.8000,0.0122
21.8250,0.0108
21.8500,0.0104
21.8750,0.0107
21.9000,0.0103
21.9250,0.0114
21.9500,0.0111
21.9750,0.0107
22.0000,0.0092
22.0250,0.0089
22.0500,0.0089
22.0750,0.0087
22.1000,0.0088
22.1250,0.0085
22.1500,0.0090
22.1750,0.0085
22.2000,0.0084
22.2250,0.0074
22.2500,0.0073
22.2750,0.0074
22.3000,0.0081
22.3250,0.0070
22.3500,0.0070
22.3750,0.0084
22.4000,0.0091
22.4250,0.0092
22.4500,0.0086
22.4750,0.0083
22.5000,0.0090
22.5250,0.0091
22.5500,0.0090
22.5750,0.0090
22.6000,0.0094
22.6250,0.0088
22.6500,0.0091
22.6750,0.0090
22.7000,0.0091
22.7250,0.0090
22.7500,0.0089
22.7750,0.0084
22.8000,0.0074
22.8250,0.0075
22.8500,0.0068
22.8750,0.0061
22.9000,0.0059
22.9250,0.0060
22.9500,0.0063
22.9750,0.0067
23.0000,0.0070
23.0250,0.0066
23.0500,0.0060
23.0750,0.0054
23.1000,0.0051
23.1250,0.0050
23.1500,0.0047
23.1750,0.0058
23.2000,0.0056
23.2250,0.0057
23.2500,0.0052
23.2750,0.0053
23.3000,0.0052
23.3250,0.0048
23.3500,0.0051
23.3750,0.0054
23.4000,0.0059
23.4250,0.0061
23.4500,0.0061
23.4750,0.0058
23.5000,0.0055
23.5250,0.0058
23.5500,0.0055
23.5750,0.0054
23.6000,0.0049
23.6250,0.0047
23.6500,0.0047
23.6750,0.0055
23.7000,0.0059
23.7250,0.0052
23.7500,0.0051
23.7750,0.0050
23.8000,0.0045
23.8250,0.0043
23.8500,0.0049
23.8750,0.0050
23.9000,0.0047
23.9250,0.0043
23.9500,0.0041
23.9750,0.0037
24.0000,0.0037
24.0250,0.0042
24.0500,0.0043
24.0750,0.0048
24.1000,0.0051
24.1250,0.0048
24.1500,0.0050
24.1750,0.0048
24.2000,0.0044
24.2250,0.0053
24.2500,0.0056
24.2750,0.0058
24.3000,0.0060
24.3250,0.0056
24.3500,0.0053
24.3750,0.0049
24.4000,0.0056
24.4250,0.0053
24.4500,0.0054
24.4750,0.0053
24.5000,0.0061
24.5250,0.0062
24.5500,0.0055
24.5750,0.0060
24.6000,0.0064
24.6250,0.0051
24.6500,0.0057
24.6750,0.0053
24.7000,0.0047
24.7250,0.0038
24.7500,0.0032
24.7750,0.0035
24.8000,0.0047
24.8250,0.0047
24.8500,0.0044
24.8750,0.0044
24.9000,0.0049
24.9250,0.0050
24.9500,0.0052
24.9750,0.0049
25.0000,0.0052
25.0250,0.0050
25.0500,0.0048
25.0750,0.0048
25.1000,0.0045
25.1250,0.0048
25.1500,0.0054
25.1750,0.0056
25.2000,0.0064
25.2250,0.0072
25.2500,0.0063
25.2750,0.0062
25.3000,0.0058
25.3250,0.0049
25.3500,0.0050
25.3750,0.0055
25.4000,0.0058
25.4250,0.0061
25.4500,0.0062
25.4750,0.0057
25.5000,0.0045
25.5250,0.0047
25.5500,0.0050
25.5750,0.0046
25.6000,0.0048
25.6250,0.0051
25.6500,0.0044
25.6750,0.0042
25.7000,0.0048
25.7250,0.0054
25.7500,0.0058
25.7750,0.0057
25.8000,0.0060
25.8250,0.0060
25.8500,0.0053
25.8750,0.0057
25.9000,0.0054
25.9250,0.0050
25.9500,0.0051
25.9750,0.0049
26.0000,0.0049
26.0250,0.0045
26.0500,0.0048
26.0750,0.0053
26.1000,0.0051
26.1250,0.0055
26.1500,0.0064
26.1750,0.0070
26.2000,0.0074
26.2250,0.0075
26.2500,0.0070
26.2750,0.0068
26.3000,0.0068
26.3250,0.0064
26.3500,0.0057
26.3750,0.0055
26.4000,0.0049
26.4250,0.0044
26.4500,0.0049
26.4750,0.0053
26.5000,0.0051
26.5250,0.0050
26.5500,0.0053
26.5750,0.0056
26.6000,0.0055
26.6250,0.0063
26.6500,0.0064
26.6750,0.0068
26.7000,0.0057
26.7250,0.0055
26.7500,0.0046
26.7750,0.0038
26.8000,0.0040
26.8250,0.0046
26.8500,0.0043
26.8750,0.0041
26.9000,0.0042
26.9250,0.0046
26.9500,0.0054
26.9750,0.0054
27.0000,0.0049
27.0250,0.0049
27.0500,0.0052
27.0750,0.0053
27.1000,0.0049
27.1250,0.0052
27.1500,0.0056
27.1750,0.0059
27.2000,0.0054
27.2250,0.0054
27.2500,0.0058
27.2750,0.0060
27.3000,0.0061
27.3250,0.0065
27.3500,0.0059
27.3750,0.0057
27.4000,0.0055
27.4250,0.0054
27.4500,0.0048
27.4750,0.0050
27.5000,0.0052
27.5250,0.0058
27.5500,0.0066
27.5750,0.0074
27.6000,0.0068
27.6250,0.0060
27.6500,0.0063
27.6750,0.0058
27.7000,0.0062
27.7250,0.0059
27.7500,0.0061
27.7750,0.0066
27.8000,0.0059
27.8250,0.0059
27.8500,0.0060
27.8750,0.0061
27.9000,0.0060
27.9250,0.0056
27.9500,0.0050
27.9750,0.0052
28.0000,0.0047
28.0250,0.0043
28.0500,0.0044
28.0750,0.0048
28.1000,0.0054
28.1250,0.0055
28.1500,0.0051
28.1750,0.0057
28.2000,0.0062
28.2250,0.0057
28.2500,0.0055
28.2750,0.0048
28.3000,0.0047
28.3250,0.0056
28.3500,0.0065
28.3750,0.0064
28.4000,0.0067
28.4250,0.0068
28.4500,0.0074
28.4750,0.0069
28.5000,0.0066
28.5250,0.0063
28.5500,0.0062
28.5750,0.0062
28.6000,0.0062
28.6250,0.0068
28.6500,0.0070
28.6750,0.0066
28.7000,0.0066
28.7250,0.0067
28.7500,0.0070
28.7750,0.0070
28.8000,0.0077
28.8250,0.0072
28.8500,0.0066
28.8750,0.0064
28.9000,0.0067
28.9250,0.0073
28.9500,0.0077
28.9750,0.0066
29.0000,0.0071
29.0250,0.0069
29.0500,0.0060
29.0750,0.0053
29.1000,0.0048
29.1250,0.0051
29.1500,0.0050
29.1750,0.0055
29.2000,0.0056
29.2250,0.0059
29.2500,0.0056
29.2750,0.0057
29.3000,0.0054
29.3250,0.0045
29.3500,0.0047
29.3750,0.0050
29.4000,0.0056
29.4250,0.0061
29.4500,0.0064
29.4750,0.0060
29.5000,0.0059
29.5250,0.0057
29.5500,0.0055
29.5750,0.0054
29.6000,0.0056
29.6250,0.0064
29.6500,0.0063
29.6750,0.0067
29.7000,0.0073
29.7250,0.0073
29.7500,0.0079
29.7750,0.0075
29.8000,0.0075
29.8250,0.0064
29.8500,0.0059
29.8750,0.0054
29.9000,0.0054
29.9250,0.0057
29.9500,0.0060
29.9750,0.0058
30.0000,0.0057
30.0250,0.0065
30.0500,0.0061
30.0750,0.0065
30.1000,0.0065
30.1250,0.0061
30.1500,0.0062
30.1750,0.0057
30.2000,0.0057
30.2250,0.0054
30.2500,0.0054
30.2750,0.0056
30.3000,0.0060
30.3250,0.0063
30.3500,0.0060
30.3750,0.0066
