Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,1.28e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
4.422e-02,0.0203312
4.423e-02,0.0202844
4.424e-02,0.0204187
4.426e-02,0.0210937
4.427e-02,0.0209594
4.428e-02,0.0207625
4.429e-02,0.0203281
4.431e-02,0.02035
4.432e-02,0.0205781
4.433e-02,0.020325
4.435e-02,0.02005
4.436e-02,0.0196875
4.437e-02,0.0195031
4.438e-02,0.0191
4.440e-02,0.0191219
4.441e-02,0.0198812
4.442e-02,0.0200219
4.444e-02,0.0203281
4.445e-02,0.0203344
4.446e-02,0.0196094
4.447e-02,0.0196937
4.449e-02,0.0198687
4.450e-02,0.0190562
4.451e-02,0.0200094
4.452e-02,0.0215219
4.454e-02,0.0213187
4.455e-02,0.0212469
4.456e-02,0.0210281
4.458e-02,0.020475
4.459e-02,0.0205094
4.460e-02,0.0208687
4.461e-02,0.0201437
4.463e-02,0.0201062
4.464e-02,0.0200219
4.465e-02,0.0200844
4.467e-02,0.0212344
4.468e-02,0.0207156
4.469e-02,0.0201437
4.470e-02,0.019975
4.472e-02,0.0197625
4.473e-02,0.0198031
4.474e-02,0.0202844
4.476e-02,0.01985
4.477e-02,0.0204875
4.478e-02,0.0203219
4.479e-02,0.0199
4.481e-02,0.0197312
4.482e-02,0.0197625
4.483e-02,0.0202562
4.484e-02,0.0206187
4.486e-02,0.0205375
4.487e-02,0.0203437
4.488e-02,0.0203219
4.490e-02,0.0200219
4.491e-02,0.0195781
4.492e-02,0.0197937
4.493e-02,0.0199562
4.495e-02,0.0199062
4.496e-02,0.0202094
4.497e-02,0.0200187
4.499e-02,0.02015
4.500e-02,0.0199844
4.501e-02,0.0208906
4.502e-02,0.0211594
4.504e-02,0.0212375
4.505e-02,0.0213625
4.506e-02,0.0215094
4.508e-02,0.0215844
4.509e-02,0.0218031
4.510e-02,0.0218625
4.511e-02,0.0224625
4.513e-02,0.0219187
4.514e-02,0.0215312
4.515e-02,0.0213594
4.516e-02,0.0212625
4.518e-02,0.0206562
4.519e-02,0.0214969
4.520e-02,0.0220937
4.522e-02,0.0222687
4.523e-02,0.0221844
4.524e-02,0.0218969
4.525e-02,0.0216656
4.527e-02,0.0221562
4.528e-02,0.0223375
4.529e-02,0.0225281
4.531e-02,0.0227625
4.532e-02,0.02295
4.533e-02,0.023625
4.534e-02,0.0244531
4.536e-02,0.0241344
4.537e-02,0.0239531
4.538e-02,0.0247812
4.540e-02,0.0244344
4.541e-02,0.0235625
4.542e-02,0.022775
4.543e-02,0.0220625
4.545e-02,0.0224969
4.546e-02,0.0230625
4.547e-02,0.0235906
4.548e-02,0.0243906
4.550e-02,0.0248062
4.551e-02,0.0256187
4.552e-02,0.0253031
4.554e-02,0.025075
4.555e-02,0.0248031
4.556e-02,0.0243125
4.557e-02,0.0240781
4.559e-02,0.0245625
4.560e-02,0.0256281
4.561e-02,0.0259844
4.563e-02,0.0260344
4.564e-02,0.0263687
4.565e-02,0.0269281
4.566e-02,0.0282437
4.568e-02,0.0288375
4.569e-02,0.0290812
4.570e-02,0.0293906
4.572e-02,0.0294281
4.573e-02,0.0296437
4.574e-02,0.0297375
4.575e-02,0.029975
4.577e-02,0.030025
4.578e-02,0.0293312
4.579e-02,0.0288531
4.580e-02,0.0289937
4.582e-02,0.0289687
4.583e-02,0.0289219
4.584e-02,0.0290937
4.586e-02,0.0295031
4.587e-02,0.0294
4.588e-02,0.0296469
4.589e-02,0.0307062
4.591e-02,0.0309656
4.592e-02,0.0316812
4.593e-02,0.0325344
4.595e-02,0.0324437
4.596e-02,0.0324719
4.597e-02,0.0321344
4.598e-02,0.0316812
4.600e-02,0.0316156
4.601e-02,0.0320937
4.602e-02,0.0324687
4.604e-02,0.0319312
4.605e-02,0.0318187
4.606e-02,0.032725
4.607e-02,0.0340594
4.609e-02,0.0350469
4.610e-02,0.03525
4.611e-02,0.0359781
4.612e-02,0.0366094
4.614e-02,0.03665
4.615e-02,0.0370687
4.616e-02,0.0370469
4.618e-02,0.0373344
4.619e-02,0.0368312
4.620e-02,0.0366562
4.621e-02,0.036375
4.623e-02,0.0362656
4.624e-02,0.03605
4.625e-02,0.0380156
4.627e-02,0.0391687
4.628e-02,0.0390187
4.629e-02,0.0391406
4.630e-02,0.0411562
4.632e-02,0.0414187
4.633e-02,0.0422687
4.634e-02,0.0431719
4.636e-02,0.0427875
4.637e-02,0.0439562
4.638e-02,0.0442281
4.639e-02,0.0455312
4.641e-02,0.0442812
4.642e-02,0.04405
4.643e-02,0.0446406
4.644e-02,0.0459687
4.646e-02,0.0469156
4.647e-02,0.0488812
4.648e-02,0.0498469
4.650e-02,0.0501969
4.651e-02,0.0505
4.652e-02,0.0515187
4.653e-02,0.0522062
4.655e-02,0.0537969
4.656e-02,0.0543812
4.657e-02,0.0549594
4.659e-02,0.0556312
4.660e-02,0.0559156
4.661e-02,0.0575562
4.662e-02,0.0581375
4.664e-02,0.0582
4.665e-02,0.0579312
4.666e-02,0.0589625
4.668e-02,0.0595344
4.669e-02,0.0586875
4.670e-02,0.0581156
4.671e-02,0.0576125
4.673e-02,0.057075
4.674e-02,0.0563406
4.675e-02,0.0557312
4.676e-02,0.0551875
4.678e-02,0.0553
4.679e-02,0.0557062
4.680e-02,0.0563156
4.682e-02,0.0567031
4.683e-02,0.056375
4.684e-02,0.0554125
4.685e-02,0.0567594
4.687e-02,0.0566875
4.688e-02,0.0571687
4.689e-02,0.0565375
4.691e-02,0.0550094
4.692e-02,0.0545
4.693e-02,0.0530812
4.694e-02,0.0516469
4.696e-02,0.0517187
4.697e-02,0.0507437
4.698e-02,0.050375
4.700e-02,0.0500937
4.701e-02,0.0495406
4.702e-02,0.0482969
4.703e-02,0.046575
4.705e-02,0.04555
4.706e-02,0.0443
4.707e-02,0.0432969
4.708e-02,0.0423781
4.710e-02,0.0411031
4.711e-02,0.0402031
4.712e-02,0.0395656
4.714e-02,0.0388687
4.715e-02,0.0392562
4.716e-02,0.0391594
4.717e-02,0.0389312
4.719e-02,0.0369906
4.720e-02,0.03705
4.721e-02,0.0372687
4.723e-02,0.0375562
4.724e-02,0.0384031
4.725e-02,0.0375625
4.726e-02,0.037275
4.728e-02,0.0370594
4.729e-02,0.0358687
4.730e-02,0.0343687
4.732e-02,0.0339406
4.733e-02,0.0330281
4.734e-02,0.0326562
4.735e-02,0.0320531
4.737e-02,0.0311125
4.738e-02,0.0302281
4.739e-02,0.0308312
4.740e-02,0.0308375
4.742e-02,0.0298187
4.743e-02,0.0295281
4.744e-02,0.0297187
4.746e-02,0.0297406
4.747e-02,0.0301031
4.748e-02,0.0296687
4.749e-02,0.0299156
4.751e-02,0.0299219
4.752e-02,0.0299844
4.753e-02,0.0293187
4.755e-02,0.0297281
4.756e-02,0.0288344
4.757e-02,0.028275
4.758e-02,0.0282594
4.760e-02,0.0278969
4.761e-02,0.0277437
4.762e-02,0.0278875
4.764e-02,0.0279375
4.765e-02,0.0281437
4.766e-02,0.02765
4.767e-02,0.0273562
4.769e-02,0.0275281
4.770e-02,0.0272437
4.771e-02,0.0270562
4.772e-02,0.0272719
4.774e-02,0.0280781
4.775e-02,0.0285219
4.776e-02,0.0289125
4.778e-02,0.0281375
4.779e-02,0.0279594
4.780e-02,0.027875
4.781e-02,0.0283344
4.783e-02,0.0281875
4.784e-02,0.0281406
4.785e-02,0.0276562
4.787e-02,0.0267875
4.788e-02,0.0267156
4.789e-02,0.0269562
4.790e-02,0.0271375
4.792e-02,0.0268406
4.793e-02,0.0261344
4.794e-02,0.025575
4.796e-02,0.0257281
4.797e-02,0.0259469
4.798e-02,0.0261406
4.799e-02,0.027
4.801e-02,0.0266062
4.802e-02,0.0265
4.803e-02,0.0265656
4.804e-02,0.0265875
4.806e-02,0.0256875
4.807e-02,0.0254
4.808e-02,0.0247281
4.810e-02,0.0248156
4.811e-02,0.0252875
4.812e-02,0.0253406
4.813e-02,0.0256656
4.815e-02,0.0250281
4.816e-02,0.0242844
4.817e-02,0.0237406
4.819e-02,0.02345
4.820e-02,0.0238812
4.821e-02,0.0242062
4.822e-02,0.0237031
4.824e-02,0.0230156
4.825e-02,0.0227437
4.826e-02,0.0218562
4.828e-02,0.02165
4.829e-02,0.0218031
4.830e-02,0.0216937
4.831e-02,0.0217531
4.833e-02,0.0220219
4.834e-02,0.0215344
4.835e-02,0.0218531
4.836e-02,0.0210875
4.838e-02,0.0204281
4.839e-02,0.0208562
4.840e-02,0.0218844
4.842e-02,0.0216844
4.843e-02,0.0214687
4.844e-02,0.0218375
4.845e-02,0.021875
4.847e-02,0.0215906
4.848e-02,0.0221844
4.849e-02,0.0219906
4.851e-02,0.0215094
4.852e-02,0.0209719
