Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH1
2.3880e-02,0.479062
2.3912e-02,0.437656
2.3944e-02,0.399062
2.3976e-02,0.365781
2.4008e-02,0.332031
2.4040e-02,0.310469
2.4072e-02,0.285469
2.4104e-02,0.267578
2.4136e-02,0.246172
2.4168e-02,0.2325
2.4200e-02,0.225313
2.4232e-02,0.212344
2.4264e-02,0.207344
2.4296e-02,0.19125
2.4328e-02,0.185703
2.4360e-02,0.178203
2.4392e-02,0.169766
2.4424e-02,0.169375
2.4456e-02,0.167109
2.4488e-02,0.157891
2.4520e-02,0.16375
2.4552e-02,0.154687
2.4584e-02,0.154062
2.4616e-02,0.157734
2.4648e-02,0.156016
2.4680e-02,0.164453
2.4712e-02,0.161172
2.4744e-02,0.165156
2.4776e-02,0.166953
2.4808e-02,0.171719
2.4840e-02,0.174766
2.4872e-02,0.180703
2.4904e-02,0.190469
2.4936e-02,0.196641
2.4968e-02,0.200937
2.5000e-02,0.202422
2.5032e-02,0.203984
2.5064e-02,0.201328
2.5096e-02,0.215703
2.5128e-02,0.216484
2.5160e-02,0.225156
2.5192e-02,0.230312
2.5224e-02,0.240938
2.5256e-02,0.254531
2.5288e-02,0.260781
2.5320e-02,0.269844
2.5352e-02,0.281719
2.5384e-02,0.296719
2.5416e-02,0.308203
2.5448e-02,0.316797
2.5480e-02,0.324375
2.5512e-02,0.334062
2.5544e-02,0.337031
2.5576e-02,0.330937
2.5608e-02,0.333594
2.5640e-02,0.338984
2.5672e-02,0.334297
2.5704e-02,0.330625
2.5736e-02,0.331484
2.5768e-02,0.331328
2.5800e-02,0.332656
2.5832e-02,0.330156
2.5864e-02,0.309844
2.5896e-02,0.293047
2.5928e-02,0.292109
2.5960e-02,0.276016
2.5992e-02,0.266328
2.6024e-02,0.249844
2.6056e-02,0.244844
2.6088e-02,0.229922
2.6120e-02,0.214922
2.6152e-02,0.201797
2.6184e-02,0.196719
2.6216e-02,0.179062
