Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
2.6448e-02,0.0477813
2.6480e-02,0.0485
2.6512e-02,0.0485938
2.6544e-02,0.0501719
2.6576e-02,0.0512031
2.6608e-02,0.0510313
2.6640e-02,0.0521719
2.6672e-02,0.0517188
2.6704e-02,0.0515938
2.6736e-02,0.0520156
2.6768e-02,0.0510156
2.6800e-02,0.0506094
2.6832e-02,0.0490156
2.6864e-02,0.0493906
2.6896e-02,0.0473438
2.6928e-02,0.0453438
2.6960e-02,0.0430156
2.6992e-02,0.0430313
2.7024e-02,0.0418125
2.7056e-02,0.0427813
2.7088e-02,0.0408906
2.7120e-02,0.0424844
2.7152e-02,0.0406563
2.7184e-02,0.0386094
2.7216e-02,0.0372969
2.7248e-02,0.0354063
2.7280e-02,0.0357813
2.7312e-02,0.0376094
2.7344e-02,0.037
2.7376e-02,0.0366406
2.7408e-02,0.0356406
2.7440e-02,0.0359375
2.7472e-02,0.0353281
2.7504e-02,0.0357031
2.7536e-02,0.03575
2.7568e-02,0.0360313
2.7600e-02,0.0356094
2.7632e-02,0.036125
2.7664e-02,0.0355469
2.7696e-02,0.035875
2.7728e-02,0.0359688
2.7760e-02,0.0371406
2.7792e-02,0.0372188
2.7824e-02,0.0399375
2.7856e-02,0.0405156
2.7888e-02,0.0393594
2.7920e-02,0.0381563
2.7952e-02,0.0371719
2.7984e-02,0.03875
2.8016e-02,0.0395781
2.8048e-02,0.03925
2.8080e-02,0.0397031
2.8112e-02,0.0391563
2.8144e-02,0.039
2.8176e-02,0.0421094
2.8208e-02,0.0402969
2.8240e-02,0.0398594
2.8272e-02,0.039375
2.8304e-02,0.0391875
2.8336e-02,0.0405313
2.8368e-02,0.0405469
2.8400e-02,0.0416563
2.8432e-02,0.0448125
2.8464e-02,0.0465469
2.8496e-02,0.0477656
2.8528e-02,0.0489063
2.8560e-02,0.0502813
2.8592e-02,0.0490781
2.8624e-02,0.0479531
2.8656e-02,0.0510469
2.8688e-02,0.0496094
2.8720e-02,0.0529375
2.8752e-02,0.0514219
2.8784e-02,0.05125
2.8816e-02,0.0485938
2.8848e-02,0.0477344
2.8880e-02,0.0479063
2.8912e-02,0.0465625
2.8944e-02,0.0473125
2.8976e-02,0.046375
2.9008e-02,0.0437031
2.9040e-02,0.044375
2.9072e-02,0.0451406
2.9104e-02,0.0423281
2.9136e-02,0.0430313
2.9168e-02,0.0405313
2.9200e-02,0.0394063
2.9232e-02,0.0365781
2.9264e-02,0.0374844
2.9296e-02,0.0367031
2.9328e-02,0.0359063
2.9360e-02,0.0358438
2.9392e-02,0.0351406
2.9424e-02,0.0339063
2.9456e-02,0.0348125
2.9488e-02,0.0335156
2.9520e-02,0.0330781
2.9552e-02,0.0339531
2.9584e-02,0.0342344
2.9616e-02,0.0333438
2.9648e-02,0.0323438
2.9680e-02,0.0338438
2.9712e-02,0.0354375
2.9744e-02,0.0379219
2.9776e-02,0.0374063
2.9808e-02,0.0381875
2.9840e-02,0.0385313
2.9872e-02,0.0366094
2.9904e-02,0.0361875
2.9936e-02,0.0369063
2.9968e-02,0.0378125
3.0000e-02,0.0365156
3.0032e-02,0.0389688
3.0064e-02,0.0400625
3.0096e-02,0.0398281
3.0128e-02,0.0405781
3.0160e-02,0.0422969
3.0192e-02,0.0435938
3.0224e-02,0.0459531
3.0256e-02,0.0466406
3.0288e-02,0.0473438
3.0320e-02,0.047625
3.0352e-02,0.0497188
3.0384e-02,0.05025
3.0416e-02,0.053625
3.0448e-02,0.0562656
3.0480e-02,0.056625
3.0512e-02,0.0620469
3.0544e-02,0.064
3.0576e-02,0.0632344
3.0608e-02,0.0650156
3.0640e-02,0.06725
3.0672e-02,0.0708594
3.0704e-02,0.0739531
3.0736e-02,0.0768281
3.0768e-02,0.0779688
3.0800e-02,0.07825
3.0832e-02,0.0851406
3.0864e-02,0.0880156
3.0896e-02,0.0906875
3.0928e-02,0.0950625
3.0960e-02,0.0997344
3.0992e-02,0.107188
3.1024e-02,0.113859
3.1056e-02,0.121297
3.1088e-02,0.126594
3.1120e-02,0.134359
3.1152e-02,0.150031
3.1184e-02,0.161109
3.1216e-02,0.176547
3.1248e-02,0.190656
3.1280e-02,0.20875
3.1312e-02,0.220875
3.1344e-02,0.233781
3.1376e-02,0.249797
3.1408e-02,0.269859
3.1440e-02,0.29175
3.1472e-02,0.304891
3.1504e-02,0.319641
3.1536e-02,0.328625
3.1568e-02,0.337125
3.1600e-02,0.345016
3.1632e-02,0.349094
3.1664e-02,0.352188
3.1696e-02,0.358563
3.1728e-02,0.350328
3.1760e-02,0.343984
3.1792e-02,0.340734
3.1824e-02,0.328453
3.1856e-02,0.313922
3.1888e-02,0.299344
3.1920e-02,0.288125
3.1952e-02,0.264516
3.1984e-02,0.245656
3.2016e-02,0.230125
3.2048e-02,0.204766
3.2080e-02,0.182203
3.2112e-02,0.170203
3.2144e-02,0.153938
3.2176e-02,0.1375
3.2208e-02,0.122125
3.2240e-02,0.110516
3.2272e-02,0.0993125
3.2304e-02,0.0950469
3.2336e-02,0.0884219
