Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.8672e-02,0.0167312
3.8704e-02,0.0170344
3.8736e-02,0.0175531
3.8768e-02,0.0188531
3.8800e-02,0.0181094
3.8832e-02,0.0181844
3.8864e-02,0.0182437
3.8896e-02,0.0188031
3.8928e-02,0.0180312
3.8960e-02,0.0175344
3.8992e-02,0.01845
3.9024e-02,0.0189094
3.9056e-02,0.0186562
3.9088e-02,0.0181969
3.9120e-02,0.0171344
3.9152e-02,0.017475
3.9184e-02,0.0182781
3.9216e-02,0.0187156
3.9248e-02,0.0183937
3.9280e-02,0.0193594
3.9312e-02,0.0196812
3.9344e-02,0.0197969
3.9376e-02,0.0193594
3.9408e-02,0.0199469
3.9440e-02,0.0204156
3.9472e-02,0.019725
3.9504e-02,0.0184781
3.9536e-02,0.0189719
3.9568e-02,0.0194812
3.9600e-02,0.0200937
3.9632e-02,0.0191812
3.9664e-02,0.0183156
3.9696e-02,0.0183656
3.9728e-02,0.0182781
3.9760e-02,0.0179594
3.9792e-02,0.0187906
3.9824e-02,0.0178906
3.9856e-02,0.0191375
3.9888e-02,0.0198687
3.9920e-02,0.0192437
3.9952e-02,0.0193219
3.9984e-02,0.0190844
4.0016e-02,0.0189344
4.0048e-02,0.0198062
4.0080e-02,0.0193437
4.0112e-02,0.0198281
4.0144e-02,0.0201937
4.0176e-02,0.019275
4.0208e-02,0.018975
4.0240e-02,0.0186
4.0272e-02,0.0201187
4.0304e-02,0.0195281
4.0336e-02,0.0197469
4.0368e-02,0.0205156
