Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
2.4176e-02,0.197297
2.4208e-02,0.200289
2.4240e-02,0.200172
2.4272e-02,0.202914
2.4304e-02,0.19993
2.4336e-02,0.198617
2.4368e-02,0.197148
2.4400e-02,0.194414
2.4432e-02,0.188234
2.4464e-02,0.192602
2.4496e-02,0.180469
2.4528e-02,0.172313
2.4560e-02,0.166797
2.4592e-02,0.16125
2.4624e-02,0.152625
2.4656e-02,0.144703
2.4688e-02,0.135867
2.4720e-02,0.128656
2.4752e-02,0.119344
2.4784e-02,0.116734
2.4816e-02,0.109742
2.4848e-02,0.0983125
2.4880e-02,0.0883672
2.4912e-02,0.0815859
2.4944e-02,0.0784531
2.4976e-02,0.0746406
2.5008e-02,0.0722344
2.5040e-02,0.0660234
2.5072e-02,0.0616563
2.5104e-02,0.0607891
2.5136e-02,0.0608125
2.5168e-02,0.0601094
2.5200e-02,0.0587891
2.5232e-02,0.0597969
2.5264e-02,0.0589453
2.5296e-02,0.0566875
2.5328e-02,0.0542422
2.5360e-02,0.0560859
2.5392e-02,0.0542266
2.5424e-02,0.0523438
2.5456e-02,0.0522813
2.5488e-02,0.0503359
2.5520e-02,0.0491406
2.5552e-02,0.0493594
2.5584e-02,0.0481641
2.5616e-02,0.0479219
2.5648e-02,0.0474844
2.5680e-02,0.0456641
2.5712e-02,0.0450469
2.5744e-02,0.0449844
2.5776e-02,0.0474453
2.5808e-02,0.0465938
2.5840e-02,0.0450938
2.5872e-02,0.0440859
2.5904e-02,0.0429766
2.5936e-02,0.0460625
2.5968e-02,0.0485
2.6000e-02,0.0461563
2.6032e-02,0.0436797
2.6064e-02,0.0442813
2.6096e-02,0.0450469
2.6128e-02,0.0458359
2.6160e-02,0.0459141
2.6192e-02,0.0491719
2.6224e-02,0.050125
2.6256e-02,0.0527266
2.6288e-02,0.0519453
2.6320e-02,0.0510313
2.6352e-02,0.0538359
2.6384e-02,0.0541797
2.6416e-02,0.0533906
2.6448e-02,0.0545938
2.6480e-02,0.0535859
2.6512e-02,0.0552813
2.6544e-02,0.0590703
2.6576e-02,0.0609219
2.6608e-02,0.0607969
2.6640e-02,0.0600938
2.6672e-02,0.0622656
2.6704e-02,0.0667891
2.6736e-02,0.0661406
2.6768e-02,0.0688047
2.6800e-02,0.0725859
2.6832e-02,0.0772422
2.6864e-02,0.0790859
2.6896e-02,0.0808047
2.6928e-02,0.0848125
2.6960e-02,0.0871406
2.6992e-02,0.0906641
2.7024e-02,0.0937109
2.7056e-02,0.0990234
2.7088e-02,0.10332
2.7120e-02,0.103875
2.7152e-02,0.108875
2.7184e-02,0.110602
2.7216e-02,0.114203
2.7248e-02,0.11493
2.7280e-02,0.116031
2.7312e-02,0.117438
2.7344e-02,0.119859
2.7376e-02,0.121102
2.7408e-02,0.119117
2.7440e-02,0.110844
2.7472e-02,0.10593
2.7504e-02,0.102563
2.7536e-02,0.0965625
2.7568e-02,0.0923828
2.7600e-02,0.0871016
2.7632e-02,0.0785391
2.7664e-02,0.0751406
2.7696e-02,0.0716953
2.7728e-02,0.069
2.7760e-02,0.0639453
2.7792e-02,0.0607188
2.7824e-02,0.0535781
2.7856e-02,0.0524375
2.7888e-02,0.0551094
2.7920e-02,0.0544297
2.7952e-02,0.0522031
2.7984e-02,0.0505156
2.8016e-02,0.04725
2.8048e-02,0.0463516
2.8080e-02,0.0525703
2.8112e-02,0.0505781
2.8144e-02,0.0522813
2.8176e-02,0.0504141
2.8208e-02,0.0506875
2.8240e-02,0.0494531
2.8272e-02,0.0512578
2.8304e-02,0.0544375
2.8336e-02,0.0531172
2.8368e-02,0.0518594
2.8400e-02,0.0476797
2.8432e-02,0.0493906
2.8464e-02,0.0490781
2.8496e-02,0.0518359
2.8528e-02,0.0510156
2.8560e-02,0.0522266
2.8592e-02,0.0517188
2.8624e-02,0.0525
2.8656e-02,0.0522422
2.8688e-02,0.0485781
2.8720e-02,0.0459219
2.8752e-02,0.0437266
2.8784e-02,0.0431172
2.8816e-02,0.04375
2.8848e-02,0.0427813
2.8880e-02,0.0422578
2.8912e-02,0.0410547
2.8944e-02,0.0380547
2.8976e-02,0.0346563
2.9008e-02,0.0328359
2.9040e-02,0.0348438
2.9072e-02,0.0334844
2.9104e-02,0.0315
2.9136e-02,0.0312031
2.9168e-02,0.0308359
2.9200e-02,0.0330938
2.9232e-02,0.0330625
2.9264e-02,0.0323047
2.9296e-02,0.0316563
2.9328e-02,0.0331328
2.9360e-02,0.0314531
2.9392e-02,0.031875
2.9424e-02,0.0331484
2.9456e-02,0.0333359
2.9488e-02,0.0337266
2.9520e-02,0.0358203
2.9552e-02,0.0356094
2.9584e-02,0.0361016
2.9616e-02,0.0339688
2.9648e-02,0.0348906
2.9680e-02,0.0353047
2.9712e-02,0.0327734
2.9744e-02,0.0306953
2.9776e-02,0.0326406
2.9808e-02,0.0352969
2.9840e-02,0.0320469
2.9872e-02,0.0326406
2.9904e-02,0.0350625
2.9936e-02,0.0335859
2.9968e-02,0.0341719
3.0000e-02,0.0337422
3.0032e-02,0.0329844
3.0064e-02,0.0324453
3.0096e-02,0.0347031
3.0128e-02,0.0350078
3.0160e-02,0.0354453
3.0192e-02,0.0370391
3.0224e-02,0.0393203
3.0256e-02,0.0363828
3.0288e-02,0.0339688
3.0320e-02,0.0383047
3.0352e-02,0.0407266
3.0384e-02,0.0392031
3.0416e-02,0.0373047
3.0448e-02,0.0378672
3.0480e-02,0.0373906
3.0512e-02,0.0390078
3.0544e-02,0.0415
3.0576e-02,0.0428203
3.0608e-02,0.0426172
3.0640e-02,0.0440078
3.0672e-02,0.0437109
3.0704e-02,0.0431953
3.0736e-02,0.0446875
3.0768e-02,0.0460703
3.0800e-02,0.0468516
3.0832e-02,0.0470859
3.0864e-02,0.0451406
3.0896e-02,0.0486094
3.0928e-02,0.0462266
3.0960e-02,0.0486641
3.0992e-02,0.0516953
3.1024e-02,0.053
3.1056e-02,0.0548125
3.1088e-02,0.0553672
3.1120e-02,0.0564844
3.1152e-02,0.0587891
3.1184e-02,0.0639141
3.1216e-02,0.0632969
3.1248e-02,0.0643594
3.1280e-02,0.0733281
3.1312e-02,0.0755391
3.1344e-02,0.0792891
3.1376e-02,0.0829219
3.1408e-02,0.0898828
3.1440e-02,0.0962109
3.1472e-02,0.103227
3.1504e-02,0.106945
3.1536e-02,0.110336
3.1568e-02,0.113664
3.1600e-02,0.117523
3.1632e-02,0.11718
3.1664e-02,0.116953
3.1696e-02,0.117805
3.1728e-02,0.118109
3.1760e-02,0.119266
3.1792e-02,0.11318
3.1824e-02,0.111516
3.1856e-02,0.109578
3.1888e-02,0.104164
3.1920e-02,0.0996328
3.1952e-02,0.0931641
3.1984e-02,0.087
3.2016e-02,0.0844766
3.2048e-02,0.0778359
3.2080e-02,0.0696641
3.2112e-02,0.066625
3.2144e-02,0.0645938
3.2176e-02,0.0614141
3.2208e-02,0.0573359
3.2240e-02,0.0519375
3.2272e-02,0.0484609
3.2304e-02,0.0461016
3.2336e-02,0.0462656
3.2368e-02,0.0453516
3.2400e-02,0.0423594
3.2432e-02,0.0412734
3.2464e-02,0.0413047
3.2496e-02,0.0418203
3.2528e-02,0.0429219
3.2560e-02,0.0405703
3.2592e-02,0.0403047
3.2624e-02,0.0416797
3.2656e-02,0.0420078
3.2688e-02,0.0423828
3.2720e-02,0.0430156
3.2752e-02,0.0418359
3.2784e-02,0.0427734
3.2816e-02,0.040375
3.2848e-02,0.0395391
3.2880e-02,0.0397188
3.2912e-02,0.0436797
3.2944e-02,0.0407891
3.2976e-02,0.0406563
3.3008e-02,0.0423281
3.3040e-02,0.0430859
3.3072e-02,0.0441172
3.3104e-02,0.0445547
3.3136e-02,0.04525
3.3168e-02,0.0478672
3.3200e-02,0.0491641
3.3232e-02,0.0496094
3.3264e-02,0.0501016
3.3296e-02,0.0524297
3.3328e-02,0.0550547
3.3360e-02,0.0545625
3.3392e-02,0.0538516
3.3424e-02,0.0550078
3.3456e-02,0.059375
3.3488e-02,0.0593438
3.3520e-02,0.0587031
3.3552e-02,0.0590156
3.3584e-02,0.0615
3.3616e-02,0.0612969
3.3648e-02,0.0634297
3.3680e-02,0.0627031
3.3712e-02,0.06575
3.3744e-02,0.0723672
3.3776e-02,0.0787344
3.3808e-02,0.0873359
3.3840e-02,0.0945
3.3872e-02,0.0983984
3.3904e-02,0.105492
3.3936e-02,0.111633
3.3968e-02,0.120477
3.4000e-02,0.129563
3.4032e-02,0.140227
3.4064e-02,0.150508
3.4096e-02,0.160719
3.4128e-02,0.167609
3.4160e-02,0.171859
3.4192e-02,0.179305
3.4224e-02,0.186844
3.4256e-02,0.194
3.4288e-02,0.196719
3.4320e-02,0.199477
3.4352e-02,0.197922
3.4384e-02,0.195344
3.4416e-02,0.185344
3.4448e-02,0.180031
3.4480e-02,0.171891
3.4512e-02,0.162852
3.4544e-02,0.156023
3.4576e-02,0.142719
3.4608e-02,0.12918
3.4640e-02,0.12275
3.4672e-02,0.106219
3.4704e-02,0.0961797
3.4736e-02,0.0886016
3.4768e-02,0.0807656
3.4800e-02,0.0702031
3.4832e-02,0.0653672
3.4864e-02,0.0660313
3.4896e-02,0.0604531
3.4928e-02,0.0562422
3.4960e-02,0.0531953
3.4992e-02,0.0488594
3.5024e-02,0.0461641
3.5056e-02,0.047875
3.5088e-02,0.0446016
3.5120e-02,0.0432188
3.5152e-02,0.0421875
3.5184e-02,0.0419453
3.5216e-02,0.0394922
3.5248e-02,0.0394063
3.5280e-02,0.0387422
3.5312e-02,0.0389141
3.5344e-02,0.0387734
3.5376e-02,0.0387109
3.5408e-02,0.0418203
3.5440e-02,0.0431328
3.5472e-02,0.0443984
3.5504e-02,0.0444063
3.5536e-02,0.0437734
3.5568e-02,0.0416172
3.5600e-02,0.0436563
3.5632e-02,0.0433125
3.5664e-02,0.0453125
3.5696e-02,0.0452188
3.5728e-02,0.0449922
3.5760e-02,0.0455938
3.5792e-02,0.0445391
3.5824e-02,0.0445313
3.5856e-02,0.0488281
3.5888e-02,0.0482109
3.5920e-02,0.0493906
3.5952e-02,0.0485859
3.5984e-02,0.0502734
3.6016e-02,0.0479453
3.6048e-02,0.0466953
3.6080e-02,0.0480234
3.6112e-02,0.0492656
3.6144e-02,0.0509844
3.6176e-02,0.0530156
3.6208e-02,0.0522891
3.6240e-02,0.0519531
3.6272e-02,0.0518516
3.6304e-02,0.0561797
3.6336e-02,0.0614063
3.6368e-02,0.0608125
3.6400e-02,0.0592734
3.6432e-02,0.0599766
3.6464e-02,0.0646797
3.6496e-02,0.068875
3.6528e-02,0.0715
